#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2] 
1636273818924947134,0.00479369,0,-0.02024,9.84735,-0.332794,0.0957681
1636273818953946133,0.00266316,-0.0015979,-0.0218379,9.86411,-0.371101,0.0742203
1636273818957948648,0.00266316,-0.000532632,-0.0170442,9.84256,-0.344765,0.129287
1636273818959951195,0.000532632,0.00106526,-0.0207727,9.84735,-0.354342,0.122104
1636273818961950727,0.0015979,-0.00106526,-0.0154463,9.84496,-0.344765,0.102951
1636273818962949174,0.00106526,0.0015979,-0.0154463,9.87608,-0.368707,0.0981623
1636273818966952840,0.0015979,0.00266316,-0.02024,9.88087,-0.363919,0.11971
1636273818967952412,0,0.00266316,-0.0186421,9.83299,-0.332794,0.129287
1636273818970950971,0.00319579,0.00213053,-0.0213053,9.79707,-0.371101,0.11971
1636273818972973480,0.00532632,-0.00106526,-0.0197074,9.86172,-0.325611,0.124498
1636273818974953371,0.00106526,0.00372843,-0.0181095,9.84256,-0.316035,0.155623
1636273818976972612,-0.000532632,0.00106526,-0.0197074,9.8282,-0.35913,0.117316
1636273818978976403,0.00319579,0.00213053,-0.0197074,9.84496,-0.347159,0.059855
1636273818980974730,0.00319579,0.00266316,-0.0213053,9.85693,-0.301669,0.162806
1636273818981952039,0.00266316,0.00213053,-0.0154463,9.8258,-0.287304,0.155623
1636273818984949621,-0.00106526,0.0015979,-0.0213053,9.8282,-0.337582,0.107739
1636273818986984061,0.00266316,-0.000532632,-0.0154463,9.83778,-0.371101,0.150835
1636273818988978731,0.000532632,0.00426106,-0.0207727,9.86172,-0.337582,0.0933739
1636273818991951656,0.00106526,-0.00372843,-0.0213053,9.84256,-0.363919,0.0933739
1636273819007952169,0.000532632,0.0015979,-0.0218379,9.91439,-0.368707,0.122104
1636273819013952888,0.000532632,-0.000532632,-0.0181095,9.87129,-0.363919,0.112527
1636273819015041577,-0.00213053,0.00266316,-0.0218379,9.88326,-0.387861,0.167594
1636273819017946204,0.00106526,-0.000532632,-0.0175769,9.83778,-0.361524,0.174777
1636273819019947381,0.00213053,0.000532632,-0.0191748,9.78271,-0.332794,0.11971
1636273819022946152,0.00266316,0.00106526,-0.0223706,9.80426,-0.383072,0.102951
1636273819024949387,0.00479369,0.00213053,-0.0175769,9.8282,-0.387861,0.141258
1636273819026947068,0.00213053,0.00213053,-0.0234358,9.83299,-0.328006,0.136469
1636273819028946167,0.0015979,-0.000532632,-0.0207727,9.88805,-0.320823,0.0933739
1636273819029979232,0.0015979,-0.00106526,-0.0213053,9.82341,-0.35913,0.138864
1636273819032977317,-0.00266316,-0.00213053,-0.0149137,9.81383,-0.308852,0.134075
1636273819033954335,0.000532632,-0.0015979,-0.02024,9.77553,-0.306458,0.110133
1636273819036974807,0.00213053,0.000532632,-0.0165116,9.84975,-0.390255,0.0981623
1636273819038949032,0.00639159,0.000532632,-0.02024,9.79707,-0.325611,0.0981623
1636273819040974851,0.00426106,0.00319579,-0.0197074,9.81623,-0.351948,0.126893
1636273819042972902,0.00266316,-0.0015979,-0.0181095,9.82102,-0.371101,0.122104
1636273819043947486,0.00532632,-0.00106526,-0.0175769,9.83299,-0.351948,0.100556
1636273819046946696,0.00372843,0.00426106,-0.0149137,9.79707,-0.292093,0.114922
1636273819048980048,0.0015979,0.00213053,-0.026099,9.84017,-0.337582,0.059855
1636273819051952399,0.00106526,0.00106526,-0.0223706,9.83299,-0.337582,0.162806
1636273819052962536,0.000532632,0.0015979,-0.0186421,9.90242,-0.351948,0.126893
1636273819055984825,0.0015979,0.00106526,-0.0175769,9.82102,-0.37589,0.0861913
1636273819058004938,0.00213053,0.000532632,-0.0170442,9.74679,-0.409408,0.117316
1636273819075952808,-0.000532632,0.00372843,-0.02024,9.80904,-0.344765,0.136469
1636273819076949358,0.0015979,0.00213053,-0.0175769,9.85214,-0.342371,0.107739
1636273819080954944,0.00106526,-0.00266316,-0.0197074,9.81383,-0.35913,0.107739
1636273819081979687,0.00266316,0.00213053,-0.0186421,9.81623,-0.349553,0.160412
1636273819084948086,0.00372843,0.000532632,-0.0191748,9.84017,-0.325611,0.0861913
1636273819086950071,0.00213053,0.00426106,-0.0175769,9.88566,-0.323217,0.107739
1636273819088951488,0.00319579,0.0015979,-0.0186421,9.88326,-0.316035,0.0885855
1636273819090948028,0.00372843,0.00213053,-0.0197074,9.86651,-0.387861,0.189142
1636273819092946758,0.00479369,-0.0015979,-0.0127832,9.86411,-0.311246,0.11971
1636273819094984029,-0.000532632,0.00266316,-0.0197074,9.85214,-0.395043,0.138864
1636273819095981272,0.00319579,0.0015979,-0.0191748,9.81383,-0.402226,0.150835
1636273819098950262,0.0015979,-0.00106526,-0.0191748,9.89045,-0.356736,0.102951
1636273819100945823,0.00372843,0.00319579,-0.0223706,9.82341,-0.301669,0.136469
1636273819103952248,0.00479369,-0.00106526,-0.0170442,9.7875,-0.306458,0.131681
1636273819105946514,0.000532632,-0.0015979,-0.0223706,9.83299,-0.335188,0.107739
1636273819107985052,0.00426106,0.000532632,-0.0181095,9.81144,-0.301669,0.148441
1636273819109949939,0.0015979,-0.000532632,-0.015979,9.86172,-0.3304,0.167594
1636273819111951816,0.00426106,0.00266316,-0.0181095,9.88566,-0.344765,0.126893
1636273819113949967,0.00319579,-0.000532632,-0.0181095,9.83538,-0.354342,0.0981623
1636273819114950505,0.0015979,0.0015979,-0.0170442,9.86411,-0.347159,0.153229
1636273819117950062,0.00479369,0.0015979,-0.0175769,9.82341,-0.356736,0.141258
1636273819119952003,0.00479369,0.00106526,-0.0181095,9.82341,-0.337582,0.136469
1636273819121951125,0.00585895,-0.000532632,-0.0191748,9.90242,-0.354342,0.136469
1636273819124948649,0.0015979,0.00106526,-0.0175769,9.86172,-0.366313,0.11971
1636273819126944459,-0.00266316,0.00372843,-0.0229032,9.81623,-0.306458,0.114922
1636273819143952095,0.00213053,-0.000532632,-0.0170442,9.87608,-0.349553,0.0837971
1636273819145958972,0.00372843,-0.00319579,-0.0175769,9.79468,-0.361524,0.100556
1636273819148237913,0.00852212,-0.000532632,-0.0229032,9.80186,-0.337582,0.0837971
1636273819148950420,0.00106526,-0.000532632,-0.0218379,9.85453,-0.454898,0.124498
1636273819151948094,0.00532632,0.00372843,-0.0197074,9.7875,-0.371101,0.114922
1636273819152946297,0.0015979,0.0015979,-0.0213053,9.8282,-0.344765,0.071826
1636273819155946437,0.00372843,0.0015979,-0.0165116,9.88087,-0.371101,0.131681
1636273819157945933,0.00426106,0.00213053,-0.0197074,9.81623,-0.347159,0.0933739
1636273819160985856,0.00426106,0,-0.0239685,9.79947,-0.344765,0.124498
1636273819162947064,0.0015979,0.00266316,-0.0143811,9.81383,-0.361524,0.126893
1636273819164946889,0.00266316,-0.000532632,-0.0197074,9.88805,-0.308852,0.112527
1636273819166946338,0.00745685,0.00213053,-0.015979,9.85693,-0.368707,0.11971
1636273819167945850,0.00958738,-0.00106526,-0.0197074,9.87848,-0.344765,0.112527
1636273819170946961,0.00319579,0.0015979,-0.0175769,9.84017,-0.308852,0.174777
1636273819171947448,0.00319579,0.000532632,-0.0170442,9.77792,-0.332794,0.0981623
1636273819174946075,0.00319579,0.00213053,-0.0207727,9.78989,-0.349553,0.117316
1636273819176947128,0.00266316,0.00106526,-0.0165116,9.88805,-0.356736,0.150835
1636273819178946320,0.00479369,0.00319579,-0.0175769,9.85693,-0.354342,0.136469
1636273819180946020,0.00426106,0.00106526,-0.0186421,9.8282,-0.368707,0.138864
1636273819181945781,0.00479369,0.00106526,-0.0197074,9.81144,-0.332794,0.124498
1636273819184945087,-0.000532632,0.00266316,-0.0234358,9.84017,-0.368707,0.129287
1636273819186950804,0.00106526,0.000532632,-0.0165116,9.85693,-0.351948,0.107739
1636273819189948458,0.00319579,-0.00106526,-0.0117179,9.78031,-0.390255,0.110133
1636273819190952196,0.00266316,0.00213053,-0.0197074,9.84017,-0.335188,0.131681
1636273819193947562,0.0015979,-0.00106526,-0.0175769,9.7851,-0.351948,0.0837971
1636273819209946330,0.00692422,0.000532632,-0.0154463,9.85932,-0.316035,0.11971
1636273819213281635,0.00426106,-0.000532632,-0.0197074,9.7875,-0.332794,0.11971
1636273819214949035,0.00479369,0,-0.0229032,9.80186,-0.318429,0.105345
1636273819216954672,0.00426106,0.00426106,-0.0149137,9.84496,-0.354342,0.105345
1636273819218948130,0.00319579,-0.00106526,-0.02024,9.79228,-0.354342,0.0885855
1636273819219945814,0.00266316,-0.00213053,-0.0218379,9.88326,-0.378284,0.117316
1636273819222977725,0.000532632,-0.00213053,-0.0186421,9.8689,-0.354342,0.126893
1636273819224970288,0.00213053,0,-0.0154463,9.83059,-0.351948,0.112527
1636273819227991830,0.00372843,0.000532632,-0.0186421,9.73482,-0.347159,0.0550666
1636273819229009875,0.00266316,-0.00106526,-0.0207727,9.86411,-0.347159,0.110133
1636273819231984451,0,0,-0.0191748,9.79468,-0.356736,0.160412
1636273819233972010,0.00266316,0.0015979,-0.0213053,9.75637,-0.363919,0.160412
1636273819235966155,0.00319579,0.00266316,-0.0191748,9.81862,-0.301669,0.0790087
1636273819237972494,0.00213053,-0.00106526,-0.0213053,9.84735,-0.37589,0.122104
1636273819238974218,0.0015979,0.000532632,-0.0186421,9.79228,-0.40462,0.150835
1636273819241968763,0.000532632,0.00319579,-0.02024,9.83059,-0.395043,0.100556
1636273819243973270,0.00266316,0,-0.0154463,9.84735,-0.351948,0.129287
1636273819245978514,-0.00106526,0.000532632,-0.0213053,9.78031,-0.40462,0.0694318
1636273819247948966,0.00745685,0.00106526,-0.0170442,9.80904,-0.387861,0.129287
1636273819250948331,0,0.00106526,-0.0218379,9.88087,-0.3304,0.172383
1636273819252980829,0.00213053,0.00106526,-0.02024,9.80904,-0.351948,0.11971
1636273819254954848,0.00426106,0.00106526,-0.0223706,9.84735,-0.411803,0.117316
1636273819256951198,0.00213053,0.00213053,-0.0223706,9.82102,-0.344765,0.114922
1636273819257948570,0.00798948,0.00213053,-0.0234358,9.84017,-0.337582,0.143652
1636273819274949778,-0.000532632,0.00106526,-0.0213053,9.8689,-0.356736,0.114922
1636273819277118947,0.00213053,-0.00106526,-0.0186421,9.86651,-0.308852,0.146046
1636273819280016198,0.00585895,-0.00319579,-0.0138484,9.8258,-0.395043,0.0885855
1636273819281952844,0.00372843,0.00426106,-0.0175769,9.82341,-0.332794,0.129287
1636273819283960015,0.00213053,0.00319579,-0.0213053,9.83778,-0.332794,0.117316
1636273819286008185,0.00479369,-0.00319579,-0.0191748,9.78031,-0.337582,0.136469
1636273819287950917,-0.00106526,0,-0.0207727,9.8282,-0.304064,0.102951
1636273819289947383,-0.00106526,0.000532632,-0.0191748,9.77074,-0.385466,0.126893
1636273819290947030,-0.00106526,0,-0.0122505,9.83299,-0.31364,0.155623
1636273819293948533,0.00266316,0.00106526,-0.0143811,9.85214,-0.368707,0.107739
1636273819295954902,0.00426106,0.00745685,-0.02024,9.88805,-0.323217,0.100556
1636273819297949011,0.0015979,0.00266316,-0.0181095,9.76834,-0.342371,0.0646434
1636273819299947279,-0.000532632,-0.0015979,-0.0186421,9.85932,-0.349553,0.174777
1636273819300957524,0.00266316,0.00106526,-0.0239685,9.80665,-0.354342,0.0957681
1636273819304948829,0.00266316,0,-0.0191748,9.80426,-0.323217,0.143652
1636273819306982379,0.00372843,-0.00106526,-0.0143811,9.86411,-0.349553,0.148441
1636273819308980681,0.00532632,0.00426106,-0.0175769,9.86651,-0.332794,0.158017
1636273819309977147,0.00372843,-0.00266316,-0.0154463,9.85214,-0.311246,0.129287
1636273819312975158,0.00319579,0.00106526,-0.0197074,9.81862,-0.289698,0.141258
1636273819314951921,0.00213053,0.00266316,-0.0229032,9.87608,-0.31364,0.0694318
1636273819316947771,0.00585895,0.000532632,-0.0175769,9.7851,-0.368707,0.114922
1636273819318948029,0.00266316,0.00106526,-0.0170442,9.85693,-0.335188,0.129287
1636273819319993452,0.00372843,-0.000532632,-0.0223706,9.92157,-0.347159,0.0526724
1636273819322949413,0.00213053,-0.0015979,-0.0223706,9.73961,-0.378284,0.0694318
1636273819323952125,0.00426106,0.0015979,-0.0223706,9.82102,-0.351948,0.169988
1636273819341954930,0.00798948,0,-0.0197074,9.82102,-0.347159,0.126893
1636273819342955260,0.00532632,-0.00319579,-0.0165116,9.85932,-0.347159,0.110133
1636273819345952687,0.00426106,0.00106526,-0.0186421,9.86172,-0.335188,0.100556
1636273819347953482,0,0.000532632,-0.0207727,9.77074,-0.402226,0.122104
1636273819349954041,0.00426106,-0.00106526,-0.0186421,9.83538,-0.378284,0.143652
1636273819352952562,0.00585895,0.00106526,-0.0197074,9.85453,-0.332794,0.0502782
1636273819354955932,0.00532632,-0.000532632,-0.015979,9.85214,-0.395043,0.0861913
1636273819356981332,0.00213053,-0.00106526,-0.02024,9.80665,-0.304064,0.0861913
1636273819357959744,0.00213053,0.00266316,-0.0154463,9.83778,-0.308852,0.124498
1636273819360949892,0.0015979,0.00106526,-0.0170442,9.80186,-0.339977,0.174777
1636273819361951770,0.00532632,-0.00213053,-0.0197074,9.80904,-0.37589,0.126893
1636273819364951375,0.00372843,0.00319579,-0.0197074,9.84735,-0.356736,0.0861913
1636273819366982914,0.00372843,0.00852212,-0.0170442,9.87848,-0.363919,0.155623
1636273819368980281,0.00585895,0.00852212,-0.0213053,9.86172,-0.311246,0.0957681
1636273819370951353,0.0015979,0.000532632,-0.0143811,9.85693,-0.349553,0.129287
1636273819371948950,0.00532632,-0.00372843,-0.0154463,9.79468,-0.342371,0.148441
1636273819375956575,0.00266316,-0.00106526,-0.0213053,9.77553,-0.344765,0.110133
1636273819376970911,-0.000532632,-0.0015979,-0.0207727,9.78989,-0.328006,0.117316
1636273819379977994,0.00106526,0.00213053,-0.0186421,9.81383,-0.35913,0.138864
1636273819381947693,-0.00106526,0.00106526,-0.0191748,9.84975,-0.318429,0.102951
1636273819383977540,-0.000532632,0.00266316,-0.0223706,9.8258,-0.363919,0.0957681
1636273819385971034,0.00266316,0.00372843,-0.0234358,9.8282,-0.325611,0.136469
1636273819387992596,0.00213053,0,-0.0149137,9.8258,-0.354342,0.138864
1636273819389981272,0.00266316,0.0015979,-0.0191748,9.82341,-0.335188,0.174777
1636273819407951499,0.00213053,-0.00266316,-0.0213053,9.85214,-0.31364,0.114922
1636273819409404158,0.00372843,-0.00106526,-0.0154463,9.84975,-0.356736,0.131681
1636273819412951045,0.000532632,-0.0015979,-0.0170442,9.80426,-0.356736,0.105345
1636273819414979186,0.00745685,0,-0.0197074,9.83299,-0.306458,0.148441
1636273819416952394,0.00479369,-0.000532632,-0.02024,9.83538,-0.31364,0.184354
1636273819418951223,0.00532632,0.00213053,-0.0149137,9.83778,-0.35913,0.148441
1636273819419949614,0.00745685,0.000532632,-0.0175769,9.86651,-0.328006,0.136469
1636273819422985436,0.00372843,0.0015979,-0.02024,9.86172,-0.356736,0.105345
1636273819423990873,0.00106526,0,-0.0191748,9.81383,-0.380678,0.0814029
1636273819426951847,0.00319579,0.00745685,-0.02024,9.85214,-0.368707,0.102951
1636273819428950998,0.00266316,0,-0.0170442,9.8282,-0.311246,0.117316
1636273819431952846,0.00106526,0.00266316,-0.0223706,9.89284,-0.368707,0.158017
1636273819433950775,-0.0015979,0.000532632,-0.02024,9.81383,-0.371101,0.131681
1636273819435952883,0,-0.0015979,-0.02024,9.74679,-0.380678,0.158017
1636273819437954166,0.00266316,0.00319579,-0.02024,9.86172,-0.335188,0.107739
1636273819438947824,0.00319579,0.0015979,-0.0191748,9.80904,-0.361524,0.138864
1636273819441945782,0.00532632,-0.00213053,-0.0207727,9.87608,-0.361524,0.148441
1636273819442945923,0.0015979,-0.00106526,-0.0197074,9.82341,-0.31364,0.117316
1636273819445953326,0.00213053,0.00213053,-0.0170442,9.84975,-0.323217,0.0814029
1636273819447951751,0.00639159,0.00213053,-0.0213053,9.79228,-0.337582,0.158017
1636273819449972303,0.00372843,0.00266316,-0.0170442,9.80665,-0.316035,0.110133
1636273819451971829,0.00266316,-0.00106526,-0.0181095,9.85453,-0.328006,0.184354
1636273819454953344,0.00106526,0.00266316,-0.0175769,9.81623,-0.35913,0.102951
1636273819456948035,0.00106526,0.00266316,-0.0186421,9.87129,-0.354342,0.143652
1636273819457973536,0.00639159,0.00213053,-0.0165116,9.79468,-0.392649,0.0790087
1636273819475948323,0.00372843,0,-0.0191748,9.82102,-0.351948,0.126893
1636273819476963534,0,0.000532632,-0.0218379,9.86651,-0.342371,0.107739
1636273819479956023,0.0015979,0.0015979,-0.0181095,9.80186,-0.337582,0.174777
1636273819480958181,0.00479369,0.00106526,-0.0186421,9.84735,-0.3304,0.150835
1636273819483950088,0.00106526,0.000532632,-0.02024,9.83538,-0.3304,0.136469
1636273819485949280,0.00372843,0.0015979,-0.0218379,9.88326,-0.296881,0.150835
1636273819487952858,0.00106526,0,-0.0218379,9.87848,-0.304064,0.146046
1636273819490006336,0,0.00479369,-0.0170442,9.84017,-0.296881,0.105345
1636273819490970893,0.00213053,0.00372843,-0.0197074,9.87369,-0.323217,0.0933739
1636273819493956046,-0.0015979,-0.00266316,-0.0223706,9.79947,-0.368707,0.102951
1636273819496020174,0.00372843,-0.0015979,-0.0197074,9.80904,-0.339977,0.122104
1636273819498985618,-0.0015979,0.00532632,-0.0122505,9.88805,-0.316035,0.136469
1636273819500009897,0.00213053,-0.00266316,-0.0170442,9.86411,-0.378284,0.0526724
1636273819502958060,0.00585895,0.00106526,-0.0170442,9.83299,-0.351948,0.143652
1636273819504955775,-0.000532632,0.00479369,-0.0207727,9.84017,-0.325611,0.0885855
1636273819506975347,0.00213053,0.00266316,-0.0223706,9.8258,-0.361524,0.112527
1636273819508971824,0.000532632,0.00106526,-0.0197074,9.79468,-0.344765,0.126893
1636273819509980388,0.00479369,0.0015979,-0.02024,9.79228,-0.344765,0.143652
1636273819512990652,0,0.00585895,-0.02024,9.80665,-0.347159,0.0837971
1636273819514971618,0.00479369,-0.000532632,-0.02024,9.79228,-0.296881,0.126893
1636273819516973683,0.00213053,-0.00213053,-0.0181095,9.79228,-0.332794,0.129287
1636273819518972419,0.00585895,-0.00213053,-0.0207727,9.78271,-0.335188,0.110133
1636273819520989206,0.00106526,0.00213053,-0.0186421,9.7851,-0.280122,0.112527
1636273819523952507,0.00319579,0.0015979,-0.0175769,9.7444,-0.339977,0.129287
1636273819525954333,0.0015979,0.00213053,-0.0175769,9.80186,-0.361524,0.11971
1636273819527983878,0.00372843,0,-0.0218379,9.86651,-0.392649,0.110133
1636273819559009087,0.00426106,-0.000532632,-0.0197074,9.7875,-0.342371,0.11971
1636273819561957235,0.00266316,-0.00106526,-0.0218379,9.88566,-0.311246,0.102951
1636273819563953713,0.0015979,0.00213053,-0.0207727,9.85453,-0.342371,0.141258
1636273819566958383,0.00106526,0.00426106,-0.0197074,9.8282,-0.320823,0.122104
1636273819568955481,0,-0.00106526,-0.0229032,9.79468,-0.3304,0.148441
1636273819570960130,0.00213053,0.0015979,-0.0181095,9.83059,-0.409408,0.112527
1636273819571954729,0.00426106,0.000532632,-0.0175769,9.80665,-0.378284,0.0885855
1636273819575015160,0.00266316,0.00213053,-0.0207727,9.85453,-0.301669,0.100556
1636273819575949846,0.00213053,0.0015979,-0.0250337,9.8258,-0.320823,0.129287
1636273819578948194,-0.0015979,0.00106526,-0.0149137,9.78271,-0.371101,0.105345
1636273819580945903,0.00319579,-0.00319579,-0.015979,9.86172,-0.361524,0.0790087
1636273819582971560,-0.00372843,0.000532632,-0.0207727,9.84975,-0.35913,0.158017
1636273819585949729,0.00372843,-0.0015979,-0.0197074,9.88566,-0.371101,0.114922
1636273819587956520,0.00266316,0.00266316,-0.0207727,9.88805,-0.354342,0.124498
1636273819589980305,0.00319579,0.00266316,-0.0165116,9.84496,-0.320823,0.0622492
1636273819590953637,0.00266316,-0.00319579,-0.0191748,9.85693,-0.361524,0.124498
1636273819593950283,0.0015979,-0.000532632,-0.0143811,9.81862,-0.325611,0.129287
1636273819611951770,0.00213053,-0.00106526,-0.0191748,9.85214,-0.356736,0.102951
1636273819613957338,0,-0.000532632,-0.0213053,9.90002,-0.299275,0.169988
1636273819615955859,0.00639159,-0.000532632,-0.0149137,9.83299,-0.337582,0.110133
1636273819617955565,0.00213053,0.000532632,-0.015979,9.86411,-0.318429,0.153229
1636273819618953751,0.00266316,-0.000532632,-0.0175769,9.81623,-0.344765,0.0981623
1636273819621954455,0.000532632,0,-0.0218379,9.83059,-0.373495,0.117316
1636273819623948037,0.000532632,0.0015979,-0.0197074,9.82102,-0.337582,0.114922
1636273819625950508,0.00319579,0.0015979,-0.0207727,9.85214,-0.342371,0.134075
1636273819627952813,0.00372843,0.00426106,-0.0223706,9.8258,-0.349553,0.112527
1636273819630988277,0.00319579,-0.00372843,-0.0207727,9.84735,-0.282516,0.158017
1636273819632981814,0.0015979,0.000532632,-0.0165116,9.85932,-0.296881,0.122104
1636273819633981774,-0.000532632,0.00213053,-0.0229032,9.84975,-0.368707,0.138864
1636273819636954547,0.00585895,0.000532632,-0.0175769,9.87129,-0.328006,0.117316
1636273819637982087,0.00532632,0,-0.02024,9.80186,-0.356736,0.105345
1636273819640983215,0.00106526,0.00319579,-0.0186421,9.82102,-0.354342,0.117316
1636273819642949389,0.00479369,-0.0015979,-0.0186421,9.84735,-0.354342,0.117316
1636273819644951846,0.00426106,0.00319579,-0.0154463,9.84735,-0.380678,0.107739
1636273819646948697,0.00213053,-0.00106526,-0.0186421,9.84975,-0.354342,0.162806
1636273819647950779,0.00426106,0.0015979,-0.0197074,9.88326,-0.325611,0.112527
1636273819650948812,0.00319579,0.00372843,-0.0207727,9.84735,-0.378284,0.071826
1636273819651949292,0.00372843,0.00532632,-0.0197074,9.83059,-0.339977,0.0837971
1636273819655986425,0.00532632,0.00213053,-0.0170442,9.83538,-0.335188,0.131681
1636273819656968506,0.00639159,-0.00213053,-0.0181095,9.81862,-0.349553,0.19393
1636273819659951580,0.00426106,0.00426106,-0.0213053,9.75637,-0.392649,0.110133
1636273819675968197,0.00106526,0.00266316,-0.0218379,9.88326,-0.296881,0.105345
1636273819679072458,0.0015979,0.00213053,-0.0229032,9.80186,-0.337582,0.107739
1636273819680952897,0.00639159,-0.0015979,-0.0165116,9.86172,-0.335188,0.131681
1636273819682952005,0.00479369,-0.00106526,-0.0207727,9.81383,-0.318429,0.105345
1636273819685959067,0.00213053,-0.00213053,-0.0154463,9.86411,-0.268151,0.114922
1636273819689993188,0.00213053,0.00372843,-0.0207727,9.85932,-0.275333,0.117316
1636273819690947959,-0.000532632,0.000532632,-0.0213053,9.77074,-0.304064,0.124498
